"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"LYZ3",1.25546592354444e-16,3.3694381571537,0.882,0.181,2.66635852842369e-12,23,"LYZ"
"STMN15",2.14633895718609e-16,3.29413319129926,0.941,0.275,4.55839467727181e-12,23,"STMN1"
"HMGB22",1.59992260743378e-25,3.09808824299101,1,0.179,3.39791563366787e-21,23,"HMGB2"
"HMGN26",2.28911794969378e-13,2.98936840593437,1,0.561,4.86162870155964e-09,23,"HMGN2"
"TUBA1B7",5.98220561903553e-13,2.97622548875497,1,0.651,1.27050082937077e-08,23,"TUBA1B"
"HLA-DRB15",6.83257927674251e-13,2.87611496836328,1,0.415,1.45110318679457e-08,23,"HLA-DRB1"
"HLA-DPA15",1.32739779204955e-13,2.77869535045519,1,0.383,2.81912743075484e-09,23,"HLA-DPA1"
"HLA-DQA15",1.12476880862011e-18,2.76903862060334,1,0.215,2.3887839957474e-14,23,"HLA-DQA1"
"HLA-DRB55",2.16690540833235e-19,2.66081010478791,1,0.215,4.60207370621625e-15,23,"HLA-DRB5"
"HLA-DRA5",5.34563072789005e-13,2.64717096403671,1,0.352,1.13530505398929e-08,23,"HLA-DRA"
"HLA-DPB15",1.90974978697302e-12,2.58048643654953,1,0.405,4.05592659757329e-08,23,"HLA-DPB1"
"TYMS2",1.61057763237577e-71,2.53011009677915,0.824,0.034,3.42054477563965e-67,23,"TYMS"
"CPVL3",7.25730146043179e-20,2.46127432720207,0.824,0.126,1.5413056841665e-15,23,"CPVL"
"TUBB7",1.39480250240142e-12,2.45547936516825,1,0.612,2.96228155460014e-08,23,"TUBB"
"CD745",3.97681542040671e-10,2.45075113962967,1,0.832,8.44596058985977e-06,23,"CD74"
"HIST1H4C4",4.66079100764337e-07,2.39487342196578,0.824,0.377,0.00989858794203299,23,"HIST1H4C"
"HLA-DQB15",2.39404977947453e-12,2.36481831841477,1,0.433,5.08448292164801e-08,23,"HLA-DQB1"
"RRM22",4.1175870471849e-103,2.34929477551406,0.824,0.023,8.74493137081129e-99,23,"RRM2"
"C1QA2",5.38394346114873e-19,2.34715542115656,0.471,0.04,1.14344191227877e-14,23,"C1QA"
"AIF14",2.52483943625477e-28,2.32336145246303,0.941,0.108,5.36225399471789e-24,23,"AIF1"
"MS4A6A5",3.07581433793228e-31,2.3112255042311,0.882,0.086,6.53241449090057e-27,23,"MS4A6A"
"MKI672",1.24604197420495e-86,2.23204179593233,0.882,0.032,2.64634394481647e-82,23,"MKI67"
"C1QC2",1.46879883702669e-11,2.22648827273475,0.353,0.038,3.11943497007729e-07,23,"C1QC"
"C1QB2",1.56898722988877e-16,2.22173717334869,0.412,0.036,3.33221507883776e-12,23,"C1QB"
"H2AFZ4",9.11092546009066e-10,2.06979568603235,0.941,0.613,1.93497834921405e-05,23,"H2AFZ"
"UBE2C2",2.0486494549176e-80,2.06935370212721,0.824,0.03,4.350921712354e-76,23,"UBE2C"
"IL1B3",2.50752112924919e-17,2.01529584423913,0.471,0.044,5.32547337429943e-13,23,"IL1B"
"FCER1A3",2.1842209848668e-43,1.99858221353197,0.529,0.023,4.63884852766011e-39,23,"FCER1A"
"HMGB16",6.2092888228417e-12,1.90370394889163,1,0.758,1.31872876019512e-07,23,"HMGB1"
"TOP2A2",8.06043321786438e-97,1.79950879272606,0.882,0.028,1.71187480681004e-92,23,"TOP2A"
"AP1S25",7.22893120493387e-16,1.77974383671966,0.882,0.172,1.53528040930385e-11,23,"AP1S2"
"FTL6",0.00167070476107494,1.7760868606239,1,0.949,1,23,"FTL"
"H2AFV4",3.60897974113498e-10,1.77073054417739,0.941,0.433,7.66475117422247e-06,23,"H2AFV"
"HIST1H1B2",2.31233309304324e-47,1.72668761067278,0.412,0.012,4.91093302300523e-43,23,"HIST1H1B"
"NUSAP12",3.60368717682292e-90,1.72650100617172,0.824,0.026,7.65351082613653e-86,23,"NUSAP1"
"PRC12",1.95253951500464e-62,1.72241021519932,0.765,0.033,4.14680342196686e-58,23,"PRC1"
"CD1C3",1.35883725392089e-33,1.70979893323923,0.529,0.029,2.88589855987718e-29,23,"CD1C"
"TK12",3.73692390336929e-53,1.70774030037482,0.706,0.034,7.93647898597571e-49,23,"TK1"
"SPI15",2.27685168873958e-22,1.69302401492624,0.882,0.112,4.83557761654513e-18,23,"SPI1"
"CENPF2",1.10879035125047e-69,1.61373322734046,0.941,0.044,2.35484894798574e-65,23,"CENPF"
"DEK3",1.11604441348307e-09,1.61296149800149,0.941,0.41,2.37025512535535e-05,23,"DEK"
"SMC43",1.6076424126661e-16,1.61275486519673,0.765,0.127,3.41431095602026e-12,23,"SMC4"
"LGALS16",7.61923718481339e-06,1.60582662571238,0.941,0.426,0.161817359331067,23,"LGALS1"
"PAK13",1.85149788303991e-23,1.5974355699605,0.941,0.143,3.93221120400016e-19,23,"PAK1"
"SNRNP254",2.46202689961859e-22,1.55792389788104,0.882,0.129,5.22885272940997e-18,23,"SNRNP25"
"COTL14",3.8038499318972e-08,1.54100900802301,0.941,0.597,0.000807861648536328,23,"COTL1"
"NPC25",5.71979329527591e-07,1.52406469699523,0.882,0.418,0.012147697000507,23,"NPC2"
"CDC202",1.94038937722747e-36,1.51355089161547,0.529,0.027,4.1209989593557e-32,23,"CDC20"
"HIST1H1E2",9.75571726651575e-16,1.49408740725622,0.647,0.087,2.07191923306262e-11,23,"HIST1H1E"
"BIRC52",1.02659694190733e-130,1.4892561729745,0.882,0.021,2.18028658522278e-126,23,"BIRC5"
"ASPM2",2.7315544361098e-94,1.48696887581346,0.765,0.021,5.80127531140998e-90,23,"ASPM"
"LMNB13",5.14356766207447e-39,1.47177981088474,0.941,0.08,1.09239090007137e-34,23,"LMNB1"
"CENPM2",2.15495729487695e-73,1.46953779186957,0.765,0.028,4.57669830285967e-69,23,"CENPM"
"FGL23",6.43552483234547e-24,1.46775382921649,0.765,0.08,1.36677676389353e-19,23,"FGL2"
"GPX18",2.0887619607884e-08,1.46474992040042,1,0.579,0.000443611265232241,23,"GPX1"
"HLA-DMA5",2.52134853913194e-10,1.46206409917398,0.941,0.316,5.35484002740842e-06,23,"HLA-DMA"
"CKS1B3",1.09978886691639e-18,1.45989857596747,0.882,0.151,2.33573159555703e-14,23,"CKS1B"
"CLEC10A3",1.3064253094034e-25,1.4575502149566,0.529,0.037,2.77458607211095e-21,23,"CLEC10A"
"CDK13",1.02998691253342e-77,1.45579355873268,0.706,0.023,2.18748620483849e-73,23,"CDK1"
"IRF85",8.89637396062926e-06,1.44918698387425,0.471,0.121,0.188941190175844,23,"IRF8"
"JAML3",1.46584474913309e-19,1.44820646362119,0.765,0.094,3.11316107820886e-15,23,"JAML"
"FCGRT7",7.21856297623738e-09,1.42652049411623,0.882,0.295,0.000153307840489329,23,"FCGRT"
"PPT13",3.12997667208928e-12,1.41978242657592,0.941,0.248,6.6474444561832e-08,23,"PPT1"
"RAB316",1.12871848159908e-24,1.40058028286385,0.941,0.13,2.39717231122012e-20,23,"RAB31"
"PTTG13",4.70415517088396e-19,1.39581135031708,0.765,0.099,9.99068475192335e-15,23,"PTTG1"
"CCNB22",5.77371404876569e-53,1.38210811410096,0.529,0.019,1.22622138967686e-48,23,"CCNB2"
"IGSF63",5.24934973408387e-16,1.37003478053163,0.588,0.072,1.11485689652473e-11,23,"IGSF6"
"LST14",5.53902221303687e-17,1.35581721221357,0.824,0.126,1.17637753760477e-12,23,"LST1"
"PYCARD4",1.07893126652352e-08,1.35246450863452,0.882,0.326,0.000229143422384264,23,"PYCARD"
"CENPW3",3.87550486990206e-59,1.34196063353059,0.824,0.04,8.23079724269799e-55,23,"CENPW"
"SNX37",6.41722796638149e-07,1.33383077546021,1,0.471,0.013628908755001,23,"SNX3"
"RNASE65",1.34852433698096e-27,1.33376027527061,0.824,0.081,2.86399598688016e-23,23,"RNASE6"
"C1orf544",4.65685248465911e-19,1.31508039994366,0.529,0.051,9.89022330691902e-15,23,"C1orf54"
"NCAPH3",5.91106801173533e-64,1.31491808983898,0.529,0.015,1.25539262433235e-59,23,"NCAPH"
"SGOL22",1.62139459284958e-80,1.29907805286584,0.824,0.029,3.44351783629393e-76,23,"SGOL2"
"RAB326",1.45901483611286e-24,1.29884017924671,0.824,0.1,3.09865570893649e-20,23,"RAB32"
"AURKB1",2.52313039374237e-156,1.29167591349372,0.765,0.013,5.35862433023004e-152,23,"AURKB"
"CCL25",0.000143958549124631,1.28522087828593,0.176,0.027,1,23,"CCL2"
"MNDA3",9.45258014531429e-35,1.28089273494803,0.824,0.064,2.00753897126185e-30,23,"MNDA"
"KLF47",3.72083111706542e-11,1.27479317493498,0.882,0.226,7.90230112642353e-07,23,"KLF4"
"DHFR2",2.49359542513176e-20,1.27366988910549,0.588,0.062,5.29589796389484e-16,23,"DHFR"
"H2AFX6",3.76646840707435e-08,1.264721107506,0.941,0.392,0.000799922560294451,23,"H2AFX"
"RAD51AP12",2.24249624767972e-86,1.26036781448465,0.824,0.028,4.7626135308222e-82,23,"RAD51AP1"
"ASAP16",4.26457869674578e-10,1.25743133080465,0.706,0.154,9.05711223614869e-06,23,"ASAP1"
"PHF193",3.48078589903981e-28,1.24747738204082,0.706,0.062,7.39249309238076e-24,23,"PHF19"
"ENHO1",1.27726031595513e-56,1.24125714254411,0.353,0.008,2.71264545902551e-52,23,"ENHO"
"SMC22",5.19523906476477e-27,1.22746428100985,0.824,0.088,1.10336487257474e-22,23,"SMC2"
"IDH24",1.78541301808979e-09,1.22148761041288,0.824,0.245,3.79186016781909e-05,23,"IDH2"
"AP2S18",1.61174469263969e-07,1.22082310606033,0.882,0.415,0.00342302337822818,23,"AP2S1"
"RASSF45",2.63198160000033e-24,1.21480200212461,0.765,0.083,5.58980252208071e-20,23,"RASSF4"
"KIF223",3.50645388564571e-17,1.21090300374788,0.765,0.116,7.44700676233436e-13,23,"KIF22"
"RHEB6",1.2210850810455e-10,1.20239639590833,1,0.321,2.59334049512443e-06,23,"RHEB"
"FEN12",1.95361248179475e-30,1.1961486680968,0.765,0.068,4.14908218883568e-26,23,"FEN1"
"TPX22",5.58599110936235e-52,1.18957725380103,0.706,0.034,1.18635279180638e-47,23,"TPX2"
"SAMHD14",3.01494274995903e-08,1.18213034759121,0.941,0.307,0.0006403135412363,23,"SAMHD1"
"GRN9",2.8447390634851e-09,1.17860064534279,1,0.367,6.04165682302966e-05,23,"GRN"
"GABARAP7",1.09446282497711e-07,1.17805921512732,1,0.55,0.00232442014768639,23,"GABARAP"
"H2AFY9",5.89847221832745e-07,1.17598030415184,0.882,0.398,0.0125271752972838,23,"H2AFY"
"LY864",1.14674739191065e-27,1.17306587302493,0.882,0.088,2.43546211093984e-23,23,"LY86"
"SLC25A59",5.91935597758529e-07,1.17200330213455,0.941,0.589,0.0125715282251956,23,"SLC25A5"
"GART1",0.00488573247195958,1.16735001939112,0.412,0.154,1,23,"GART"
"C1orf1625",6.69394699328029e-11,1.16219849160617,0.941,0.22,1.42166046243287e-06,23,"C1orf162"
"MCM72",1.31954320138405e-13,1.1608051351763,0.647,0.105,2.80244585109945e-09,23,"MCM7"
"PLK12",5.60551161507458e-70,1.16048686718199,0.647,0.021,1.19049855680954e-65,23,"PLK1"
"MS4A4A3",8.08216961733832e-63,1.15855752920984,0.765,0.031,1.71649118333031e-58,23,"MS4A4A"
"ATG33",5.45939789617931e-11,1.15386289973324,0.941,0.259,1.15946692519056e-06,23,"ATG3"
"LSM44",5.31487826068795e-09,1.15168069477387,0.941,0.334,0.000112877384500491,23,"LSM4"
"DTYMK3",2.4567886073481e-20,1.14956318450029,0.941,0.152,5.2177276442859e-16,23,"DTYMK"
"CCDC88A5",2.06294567277755e-17,1.14928400798369,0.765,0.114,4.38128401984496e-13,23,"CCDC88A"
"MIS18BP15",5.07055848279512e-13,1.14272722007484,0.824,0.171,1.07688521057603e-08,23,"MIS18BP1"
"GLIPR15",2.20114873680221e-10,1.14259941734485,1,0.248,4.67479968722053e-06,23,"GLIPR1"
"DUT6",2.49043069317473e-05,1.14237608524797,0.824,0.37,0.528917670616449,23,"DUT"
"CD684",1.88097716575729e-07,1.14052898851513,0.706,0.207,0.00399481930463534,23,"CD68"
"KIFC12",3.20551408381877e-85,1.13766824678425,0.706,0.02,6.80787081121431e-81,23,"KIFC1"
"COX5A6",2.08925130797481e-08,1.13754275294476,1,0.511,0.000443715192787691,23,"COX5A"
"TMPO2",8.86910954483668e-12,1.13438281580707,0.882,0.21,1.88362148513241e-07,23,"TMPO"
"CCNA22",2.98034245466035e-104,1.13436561522053,0.706,0.016,6.32965130520764e-100,23,"CCNA2"
"LINC009362",1.24992471324652e-09,1.13159789700963,0.647,0.127,2.65459010599296e-05,23,"LINC00936"
"CEBPD8",8.82704190121229e-09,1.12944353113737,0.824,0.238,0.000187468715897947,23,"CEBPD"
"ZNF5033",7.05240651293082e-05,1.12668913141872,0.412,0.112,1,23,"ZNF503"
"CENPE2",7.80649027559765e-57,1.12537491296222,0.588,0.021,1.65794240473143e-52,23,"CENPE"
"PKIB2",1.89366943294213e-47,1.11828781761593,0.647,0.031,4.02177514168249e-43,23,"PKIB"
"CENPA2",1.39173351521078e-94,1.1142541639703,0.647,0.015,2.95576363960466e-90,23,"CENPA"
"CLEC7A3",3.74681583339546e-23,1.10496212721641,0.647,0.06,7.95748746696528e-19,23,"CLEC7A"
"SRGAP2C",2.92360858967497e-08,1.09557906013796,0.235,0.025,0.00062091599227517,23,"SRGAP2C"
"ATP8B42",3.380568221264e-11,1.09217955594619,0.235,0.018,7.17965078832049e-07,23,"ATP8B4"
"ANAPC1110",1.24712354357093e-06,1.08391241056811,0.941,0.464,0.0264864098183594,23,"ANAPC11"
"ZWINT2",6.70876216886394e-43,1.07267092835553,0.706,0.041,1.42480690942332e-38,23,"ZWINT"
"TUBA1A7",9.37786120878891e-05,1.07096937648611,0.765,0.306,1,23,"TUBA1A"
"CDKN32",1.0183229386081e-56,1.07067465489333,0.647,0.026,2.16271425701589e-52,23,"CDKN3"
"YBX15",5.53370846566021e-06,1.06997562734272,0.941,0.763,0.117524900393691,23,"YBX1"
"HMMR2",1.81303236695248e-79,1.06899245475454,0.588,0.015,3.85051814093368e-75,23,"HMMR"
"IDO11",1.78730224872387e-36,1.06714585045588,0.235,0.005,3.79587251583976e-32,23,"IDO1"
"KCTD125",5.95254775419214e-26,1.06247461866636,0.765,0.074,1.26420209203533e-21,23,"KCTD12"
"SGK15",2.60920439238187e-06,1.06054574901056,0.706,0.218,0.0554142828854061,23,"SGK1"
"RNF1306",1.78025082457039e-09,1.0488790646507,0.765,0.199,3.7808967012226e-05,23,"RNF130"
"CDCA32",4.60601848460142e-117,1.04824462784942,0.765,0.017,9.7822620575965e-113,23,"CDCA3"
"RGS105",1.30074790337558e-06,1.03886972213549,0.882,0.327,0.0276252839718905,23,"RGS10"
"RP5-1171I10.54",4.70366119879101e-06,1.03414977401481,0.412,0.086,0.0998963565399235,23,"RP5-1171I10.5"
"VAMP86",4.29756120902832e-06,1.03339115935144,0.941,0.566,0.0912716049573435,23,"VAMP8"
"TGFBI6",4.66786632037786e-09,1.03011853174256,0.706,0.172,9.91361449121851e-05,23,"TGFBI"
"NUF22",6.38280569728575e-67,1.02940343151367,0.588,0.018,1.35558027398955e-62,23,"NUF2"
"NDC802",8.609931724361e-83,1.02879473711242,0.706,0.021,1.82857729961979e-78,23,"NDC80"
"LILRA23",1.20861368787603e-49,1.02762567919172,0.706,0.034,2.56685375031111e-45,23,"LILRA2"
"KIF20B2",4.0648881255156e-25,1.02710280498839,0.765,0.077,8.63300940097003e-21,23,"KIF20B"
"ANXA58",3.0494027197294e-07,1.02710112505027,0.941,0.401,0.0064763214961613,23,"ANXA5"
"CSF1R3",3.13766701437384e-17,1.02469248543433,0.529,0.054,6.66377720512717e-13,23,"CSF1R"
"TMEM14C10",4.01421530420399e-07,1.02044256838067,0.882,0.331,0.00852539046306842,23,"TMEM14C"
"FOXM12",1.80892513803596e-37,1.01904826827751,0.471,0.021,3.84179520816076e-33,23,"FOXM1"
"FOS6",4.39025997000855e-05,1.01769171239474,0.941,0.824,0.932403412430417,23,"FOS"
"GSTP17",5.85495851680462e-05,1.01631580462081,0.941,0.592,1,23,"GSTP1"
"CCNB12",2.75113415183535e-20,1.015311396331,0.471,0.038,5.84285871166791e-16,23,"CCNB1"
"TYROBP7",9.4771053540589e-09,1.01521297352342,0.824,0.196,0.000201274763509503,23,"TYROBP"
"MS4A73",1.0819822433359e-12,1.00874869365051,0.471,0.058,2.29791388839678e-08,23,"MS4A7"
"SIVA14",1.15327172751581e-05,1.00666959836707,0.882,0.404,0.244931849489807,23,"SIVA1"
"PHACTR16",2.13365618261179e-13,1.00121130033544,0.588,0.082,4.53145900063091e-09,23,"PHACTR1"
"DLGAP52",1.06105772642749e-42,1.00107400105742,0.412,0.014,2.25347439938671e-38,23,"DLGAP5"
"RANBP14",1.11025160397034e-06,0.999874321791395,0.882,0.372,0.0235795235651221,23,"RANBP1"
"GTSE12",6.86603706511428e-119,0.995700639783152,0.706,0.014,1.45820895188897e-114,23,"GTSE1"
"CLECL11",4.43840329509338e-34,0.995517305326054,0.588,0.034,9.42628091811932e-30,23,"CLECL1"
"RAN3",7.06105992383617e-06,0.995502640058124,0.941,0.629,0.149962790662433,23,"RAN"
"GNG510",2.81461825504398e-05,0.991611912854091,0.941,0.569,0.597768625006241,23,"GNG5"
"PTMA5",6.09383443877026e-10,0.985505823911664,1,0.982,1.29420855810603e-05,23,"PTMA"
"PLXDC25",4.89066665708013e-18,0.984644561034335,0.529,0.052,1.03867978463068e-13,23,"PLXDC2"
"KIAA16831",0.00218197196932097,0.984153674456429,0.176,0.036,1,23,"KIAA1683"
"NCAPD22",1.4566484631656e-36,0.984010719457592,0.706,0.047,3.0936300060711e-32,23,"NCAPD2"
"CXorf215",6.76549891766981e-40,0.983613255720956,0.588,0.03,1.43685666013471e-35,23,"CXorf21"
"ZBTB44",0.000637539664992751,0.980041478022041,0.412,0.128,1,23,"ZBTB44"
"GDI24",7.66795802514406e-07,0.973816945951924,0.941,0.388,0.016285209253801,23,"GDI2"
"ACTB7",8.86695201805934e-05,0.972736729528591,1,0.993,1,23,"ACTB"
"SAT16",0.000183784473498368,0.969456874890388,1,0.626,1,23,"SAT1"
"SLC8A15",2.42373734276151e-17,0.96942577282264,0.471,0.044,5.1475333685569e-13,23,"SLC8A1"
"YWHAH7",6.60220133113305e-05,0.966455814668097,0.882,0.42,1,23,"YWHAH"
"RIC1",0.00171616727625251,0.965443623419326,0.294,0.083,1,23,"RIC1"
"ADAP24",1.36657598094519e-20,0.957056538228923,0.588,0.057,2.9023340683314e-16,23,"ADAP2"
"SPAG52",5.45426765724995e-19,0.954090486638609,0.294,0.017,1.15837736504675e-14,23,"SPAG5"
"ANP32B4",1.80708075132083e-05,0.951650078306715,0.941,0.535,0.383787809965517,23,"ANP32B"
"ATAD22",1.09060926731224e-17,0.947996120100703,0.588,0.066,2.31623596191773e-13,23,"ATAD2"
"SLC6A61",0.00104341492513168,0.937743040656043,0.294,0.078,1,23,"SLC6A6"
"TROAP2",4.45449188228816e-42,0.933931606394278,0.471,0.018,9.4604498596036e-38,23,"TROAP"
"BRI3BP3",9.88682039154867e-18,0.929297207627806,0.765,0.112,2.09976291475711e-13,23,"BRI3BP"
"VIM10",1.01840116048173e-05,0.928667352169843,1,0.661,0.216288038463109,23,"VIM"
"FAM26F4",9.60539409791122e-18,0.927634105655102,0.824,0.112,2.03999359851439e-13,23,"FAM26F"
"UCP28",1.0023163056884e-05,0.927198727759049,0.941,0.399,0.212871937002103,23,"UCP2"
"EIF4EBP16",1.50910623782184e-11,0.926587075795076,0.824,0.19,3.20503982788603e-07,23,"EIF4EBP1"
"ASF1B2",1.05222515144092e-67,0.92165869516908,0.765,0.03,2.23471577663023e-63,23,"ASF1B"
"TACC32",1.00171121054117e-21,0.921418441616652,0.824,0.102,2.12743426894735e-17,23,"TACC3"
"FCER1G7",1.67375796634205e-11,0.920165519523976,0.882,0.171,3.55472716891724e-07,23,"FCER1G"
"GPCPD11",2.29473780653709e-06,0.915307611482461,0.588,0.151,0.0487356415352348,23,"GPCPD1"
"COX8A10",7.3800979932878e-05,0.909847922485637,0.941,0.606,1,23,"COX8A"
"CDCA52",5.72817429946756e-50,0.90875577721499,0.529,0.02,1.21654965772092e-45,23,"CDCA5"
"CDCA22",1.27217557945217e-34,0.907768104644521,0.353,0.013,2.70184649564053e-30,23,"CDCA2"
"STRA132",3.11830911610772e-06,0.905419209777721,0.647,0.206,0.0662266490078958,23,"STRA13"
"HLA-DOA4",5.95453785624062e-26,0.904265688746143,0.647,0.052,1.26462474990838e-21,23,"HLA-DOA"
"ENY24",3.16138704617974e-06,0.903114018519329,0.941,0.391,0.0671415380867653,23,"ENY2"
"CLSPN2",1.24035610488022e-46,0.903044460916833,0.588,0.026,2.63426829554461e-42,23,"CLSPN"
"FAM129A3",1.08000751130567e-09,0.893124709425458,0.529,0.093,2.29371995251098e-05,23,"FAM129A"
"TMEM106C5",6.10379876028612e-08,0.889738405647997,0.706,0.197,0.00129632478070957,23,"TMEM106C"
"HCK3",2.04140941970511e-14,0.886465001718655,0.529,0.063,4.3355453255697e-10,23,"HCK"
"LGALS24",4.96775768497266e-13,0.884245361383236,0.588,0.085,1.05505237713449e-08,23,"LGALS2"
"PPIA4",5.8978272125854e-07,0.884116058470022,0.941,0.932,0.0125258054340889,23,"PPIA"
"YIF1B5",2.96123066635901e-09,0.882864632775836,0.765,0.202,6.28906168921326e-05,23,"YIF1B"
"CD1D2",2.70690841549932e-23,0.88224642896415,0.471,0.033,5.74893209283746e-19,23,"CD1D"
"ALDH28",2.54239390084501e-14,0.882190901178652,0.647,0.099,5.39953616661464e-10,23,"ALDH2"
"CENPK2",1.1756875868163e-17,0.880862977724993,0.471,0.044,2.49692529688046e-13,23,"CENPK"
"RACGAP12",5.45825082188838e-60,0.878720148834354,0.706,0.029,1.15922330955265e-55,23,"RACGAP1"
"CKAP24",1.11562550748685e-19,0.877229695909709,0.647,0.071,2.36936545280057e-15,23,"CKAP2"
"BANF14",2.15427407506592e-05,0.876877710895306,0.882,0.479,0.457524728062499,23,"BANF1"
"PTPRE3",4.16349032899597e-05,0.876108488985941,0.647,0.212,0.884242076072163,23,"PTPRE"
"DEPDC12",5.74161741192733e-65,0.875410062507249,0.471,0.012,1.21940470594513e-60,23,"DEPDC1"
"ARPC55",1.0960889151475e-05,0.873804587326135,0.941,0.526,0.232787363799027,23,"ARPC5"
"CAPG7",0.00178716095987293,0.87167924113281,0.706,0.351,1,23,"CAPG"
"ITGAM4",1.5899664108669e-15,0.870928881517543,0.412,0.037,3.37677066339911e-11,23,"ITGAM"
"NUDT18",2.21218115085348e-09,0.868656677833667,0.706,0.17,4.69823032818262e-05,23,"NUDT1"
"CCDC182",1.31835823211196e-19,0.86708204817924,0.529,0.048,2.79992921335938e-15,23,"CCDC18"
"TALDO17",3.46958361614147e-06,0.866525569886629,0.941,0.4,0.0736870168396125,23,"TALDO1"
"HACD43",7.61102197209554e-16,0.865038424704027,0.765,0.109,1.61642884643365e-11,23,"HACD4"
"SRSF33",8.11449667918257e-05,0.86455015433228,1,0.548,1,23,"SRSF3"
"RAD213",2.30436036036022e-05,0.861730280960947,0.882,0.354,0.489400053333303,23,"RAD21"
"VSIG42",6.47402112163398e-24,0.858523683449678,0.353,0.018,1.37495260581262e-19,23,"VSIG4"
"CKS25",6.82269544612297e-06,0.857972524385757,0.824,0.298,0.14490040588476,23,"CKS2"
"PKMYT12",3.13435008035802e-56,0.857584676978309,0.529,0.017,6.65673270066436e-52,23,"PKMYT1"
"SHTN15",5.09923705156002e-09,0.850369290961503,0.471,0.081,0.000108297596501032,23,"SHTN1"
"TRIO1",1.51175675924938e-05,0.847897195616824,0.353,0.08,0.321066900529382,23,"TRIO"
"C20orf275",1.05084260251524e-09,0.846219556515518,0.765,0.184,2.23177951922186e-05,23,"C20orf27"
"PCNA2",1.31292081565318e-09,0.843646973084518,0.647,0.138,2.78838122828423e-05,23,"PCNA"
"CYBB5",7.02116951623943e-07,0.843358529304109,0.471,0.097,0.0149115598185893,23,"CYBB"
"ATXN104",4.07887345595075e-05,0.843254765447987,0.647,0.205,0.866271144574821,23,"ATXN10"
"PPIF5",1.2142294969958e-08,0.843073047153964,0.706,0.177,0.000257878060571968,23,"PPIF"
"MYO1F6",5.8271704451441e-08,0.841331676666691,0.647,0.137,0.0012375744591397,23,"MYO1F"
"FAM111B2",1.88718686303076e-42,0.838347497829636,0.471,0.018,4.00800745970474e-38,23,"FAM111B"
"COX7B8",0.000114931686316446,0.83793510722115,0.941,0.474,1,23,"COX7B"
"LSM34",4.8522702845508e-07,0.836587146988165,0.882,0.303,0.010305251630329,23,"LSM3"
"LSP17",0.00104572901176781,0.834809956989521,0.882,0.523,1,23,"LSP1"
"CD1E1",4.08559075074971e-42,0.83283300253841,0.353,0.01,8.67697763644223e-38,23,"CD1E"
"FAM111A1",3.60677223571924e-09,0.826468289136085,0.706,0.165,7.66006287422052e-05,23,"FAM111A"
"FCGR2A3",1.79260412376681e-12,0.826337437122531,0.412,0.047,3.80713263805594e-08,23,"FCGR2A"
"SLC25A242",6.32236375616424e-06,0.826028358097801,0.588,0.176,0.134274361453416,23,"SLC25A24"
"C10orf115",4.80186342043923e-07,0.825102994527974,0.412,0.082,0.0101981975323288,23,"C10orf11"
"MCUR12",1.86931967911753e-08,0.824033268121804,0.588,0.136,0.00039700611345098,23,"MCUR1"
"CASC52",3.49502940651531e-52,0.823143169372957,0.471,0.015,7.42274345355721e-48,23,"CASC5"
"MYADM4",1.47897017014036e-05,0.821623558140275,0.824,0.289,0.314103684734409,23,"MYADM"
"PARPBP1",1.23594081663032e-16,0.821540158768569,0.294,0.019,2.62489110635948e-12,23,"PARPBP"
"PTGER32",1.18468957420871e-41,0.820506934434657,0.235,0.005,2.51604371770446e-37,23,"PTGER3"
"E2F3",2.64244600668208e-10,0.817655092577731,0.412,0.057,5.6120268289914e-06,23,"E2F3"
"ATAD51",3.29562529807502e-58,0.817600369949214,0.765,0.035,6.99924900805174e-54,23,"ATAD5"
